timestamp,arm1_px,arm1_py,arm1_pz,arm1_qw,arm1_qx,arm1_qy,arm1_qz,arm1_gripper,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941205464,0.244050,0.144896,1.171727,0.809738,0.243601,-0.512346,0.149948,1,-0.156185,0.141165,1.151549,0.813264,0.244618,0.483424,-0.212284,1
1760941205480,0.242713,0.145398,1.170552,0.817378,0.252697,-0.503357,0.121115,1,-0.157350,0.140890,1.152039,0.811216,0.239649,0.485800,-0.220216,1
1760941205496,0.241116,0.146094,1.169865,0.819099,0.254323,-0.502684,0.108189,1,-0.158034,0.140230,1.152957,0.806242,0.236028,0.488334,-0.236208,1
1760941205512,0.239449,0.146710,1.169401,0.815252,0.246405,-0.511551,0.113863,1,-0.159196,0.139449,1.153156,0.803774,0.244197,0.487492,-0.238048,1
1760941205528,0.237684,0.147331,1.168130,0.821235,0.252775,-0.503150,0.092291,1,-0.160060,0.138722,1.153502,0.802062,0.250088,0.484864,-0.243023,1
1760941205548,0.236361,0.147871,1.167236,0.821082,0.257255,-0.503351,0.079255,1,-0.161197,0.138139,1.153897,0.804286,0.252473,0.480612,-0.241648,1
1760941205564,0.234710,0.148805,1.166811,0.817827,0.261862,-0.507235,0.072805,1,-0.162339,0.137758,1.154500,0.797887,0.245376,0.484058,-0.262401,1
1760941205580,0.233167,0.149457,1.165849,0.822836,0.262380,-0.501204,0.053784,1,-0.163256,0.136945,1.155003,0.795180,0.250598,0.485547,-0.262933,1
1760941205596,0.231897,0.150492,1.165357,0.819862,0.285117,-0.495877,0.025308,1,-0.164030,0.136469,1.155792,0.780806,0.227515,0.496693,-0.303108,1
1760941205612,0.230209,0.151512,1.164493,0.820149,0.273659,-0.501093,0.037048,1,-0.165374,0.135828,1.156147,0.782112,0.232286,0.494408,-0.299841,1
1760941205627,0.229124,0.152168,1.163520,0.822831,0.284515,-0.491765,0.012960,1,-0.166248,0.135095,1.156644,0.776975,0.219292,0.497559,-0.317262,1
1760941205648,0.227654,0.152943,1.163206,0.822712,0.297049,-0.484451,-0.014650,1,-0.167094,0.134426,1.156741,0.772058,0.214220,0.498066,-0.331612,1
1760941205663,0.226087,0.153448,1.162332,0.825257,0.293253,-0.482201,-0.020864,1,-0.168235,0.134052,1.157651,0.764317,0.228923,0.500824,-0.335542,1
1760941205680,0.225273,0.154482,1.161823,0.822632,0.306591,-0.477254,-0.038807,1,-0.169372,0.133463,1.158037,0.758655,0.225018,0.504960,-0.344709,1
1760941205695,0.224353,0.155204,1.161425,0.819235,0.322599,-0.469474,-0.066167,1,-0.170269,0.132827,1.158415,0.755745,0.224926,0.504721,-0.351447,1
1760941205714,0.223261,0.156117,1.161357,0.815988,0.330437,-0.469689,-0.066084,1,-0.171058,0.132715,1.159053,0.750626,0.224295,0.504558,-0.362870,1
1760941205730,0.222360,0.156927,1.160571,0.816859,0.337946,-0.460183,-0.082255,1,-0.171954,0.132077,1.159429,0.749853,0.228431,0.505108,-0.361117,1
1760941205748,0.221341,0.157739,1.160557,0.811146,0.357768,-0.447385,-0.117858,1,-0.172915,0.131842,1.159943,0.749535,0.230489,0.500916,-0.366273,1
1760941205764,0.220618,0.158439,1.160211,0.809647,0.365208,-0.441253,-0.128026,1,-0.173627,0.131062,1.160156,0.744490,0.221952,0.500728,-0.381763,1
1760941205779,0.219724,0.159020,1.159952,0.806841,0.376497,-0.431159,-0.146150,1,-0.174421,0.131234,1.160562,0.739599,0.220013,0.501790,-0.390889,1
1760941205796,0.219140,0.159426,1.159349,0.805539,0.381386,-0.427563,-0.151133,1,-0.175300,0.130234,1.161499,0.937839,-0.099755,0.329762,-0.042012,1
1760941205812,0.218397,0.160035,1.159387,0.803330,0.388018,-0.423018,-0.158617,1,-0.176003,0.130158,1.161430,0.937642,-0.103019,0.327818,-0.052439,1
1760941205828,0.218224,0.160691,1.158966,0.798643,0.395551,-0.419159,-0.173246,1,-0.176874,0.129564,1.161903,0.937610,-0.108612,0.324886,-0.059504,1
1760941205848,0.217647,0.160869,1.158893,0.798755,0.395243,-0.419718,-0.172077,1,-0.177552,0.129358,1.162007,0.937513,-0.114040,0.320912,-0.071278,1
1760941205864,0.217150,0.161030,1.158521,0.795024,0.402012,-0.412901,-0.189304,1,-0.178447,0.128893,1.162305,0.937461,-0.113459,0.321499,-0.070227,1
1760941205880,0.216806,0.161566,1.158186,0.792063,0.408706,-0.411756,-0.189873,1,-0.179125,0.128687,1.162408,0.936915,-0.116254,0.319931,-0.079496,1
1760941205896,0.216273,0.162164,1.158249,0.792979,0.407087,-0.411605,-0.189860,1,-0.180404,0.122101,1.159825,0.867440,-0.210447,0.416952,-0.171497,1
1760941205912,0.215819,0.162430,1.158007,0.785305,0.420180,-0.404830,-0.207021,1,-0.180171,0.128252,1.163072,0.936020,-0.118219,0.319657,-0.087803,1
1760941205928,0.215641,0.162535,1.157562,0.788992,0.415827,-0.407442,-0.196396,1,-0.181021,0.127574,1.163102,0.936093,-0.121523,0.318171,-0.087915,1
1760941205947,0.214926,0.163281,1.157496,0.782337,0.427928,-0.396296,-0.218577,1,-0.182061,0.121908,1.161193,0.865538,-0.214320,0.417153,-0.175770,1
1760941205964,0.214970,0.163701,1.157633,0.780119,0.427243,-0.399632,-0.221747,1,-0.182934,0.122131,1.161374,0.864359,-0.219908,0.414017,-0.181971,1
1760941205982,0.214666,0.164034,1.157427,0.780228,0.428074,-0.399843,-0.219369,1,-0.183133,0.122105,1.161700,0.863111,-0.222729,0.411844,-0.189249,1
1760941205998,0.214214,0.163981,1.157112,0.786271,0.416977,-0.407158,-0.205259,1,-0.183768,0.121848,1.161570,0.863298,-0.224969,0.408705,-0.192525,1
1760941206012,0.213877,0.164221,1.157324,0.779836,0.424816,-0.405682,-0.216354,1,-0.184006,0.122327,1.161880,0.862109,-0.226646,0.408391,-0.196510,1
1760941206027,0.213498,0.164726,1.157044,0.779974,0.426446,-0.398958,-0.224980,1,-0.184598,0.121749,1.162253,0.862247,-0.230604,0.404372,-0.199585,1
1760941206047,0.213528,0.164864,1.156944,0.782339,0.419096,-0.404175,-0.221238,1,-0.184837,0.122229,1.162564,0.861692,-0.233069,0.402628,-0.202623,1
1760941206063,0.213405,0.165046,1.156864,0.785119,0.416234,-0.404453,-0.216230,1,-0.185037,0.122200,1.162888,0.861482,-0.232869,0.402808,-0.203388,1
1760941206079,0.213205,0.165448,1.157030,0.783928,0.417925,-0.406564,-0.213309,1,-0.185277,0.122679,1.163199,0.861008,-0.234921,0.401518,-0.205575,1
1760941206096,0.213290,0.165665,1.157296,0.783503,0.417283,-0.406278,-0.216648,1,-0.185756,0.123639,1.163822,0.858378,-0.238093,0.400923,-0.213915,1
1760941206112,0.213271,0.165848,1.157437,0.785985,0.410165,-0.412011,-0.210332,1,-0.185718,0.123128,1.163835,0.859374,-0.239279,0.399924,-0.210435,1
1760941206128,0.213058,0.165647,1.157292,0.785446,0.416253,-0.400385,-0.222483,1,-0.185562,0.124346,1.164591,0.859102,-0.236050,0.402764,-0.209776,1
1760941206147,0.213194,0.166332,1.157982,0.788401,0.408340,-0.410007,-0.208750,1,-0.185807,0.124631,1.164408,0.858239,-0.237874,0.402539,-0.211670,1
1760941206164,0.213444,0.166506,1.158195,0.788437,0.411474,-0.411463,-0.199386,1,-0.185411,0.125371,1.164853,0.861015,-0.228651,0.409471,-0.196737,1
1760941206179,0.213846,0.166389,1.158635,0.794158,0.395010,-0.430155,-0.168069,1,-0.185223,0.125875,1.165123,0.861591,-0.224610,0.413852,-0.189574,1
1760941206196,0.214303,0.166394,1.158632,0.800369,0.386797,-0.428901,-0.160754,1,-0.184826,0.126614,1.165568,0.860065,-0.225746,0.414169,-0.194398,1
1760941206212,0.214703,0.166601,1.159148,0.802383,0.383940,-0.431817,-0.149355,1,-0.184435,0.127152,1.165515,0.861303,-0.222039,0.416768,-0.187509,1
1760941206228,0.215507,0.166409,1.159218,0.808000,0.366272,-0.447900,-0.111202,1,-0.184043,0.127689,1.165460,0.861839,-0.216025,0.422650,-0.178700,1
1760941206247,0.215852,0.165873,1.159555,0.812582,0.355643,-0.450881,-0.099676,1,-0.183651,0.128222,1.165404,0.863645,-0.209946,0.426302,-0.168243,1
1760941206263,0.216362,0.164968,1.159763,0.814292,0.336960,-0.468397,-0.063174,1,-0.183259,0.128754,1.165348,0.862443,-0.208743,0.428680,-0.169859,1
1760941206279,0.216763,0.165172,1.160278,0.814573,0.335094,-0.471434,-0.043955,1,-0.182039,0.129687,1.165530,0.931337,-0.120352,0.334999,-0.076836,1
1760941206295,0.217515,0.164338,1.160777,0.815709,0.312186,-0.486893,-0.009717,1,-0.181635,0.129277,1.164684,0.930848,-0.123665,0.335397,-0.075755,1
1760941206311,0.218230,0.163590,1.160842,0.819685,0.288382,-0.493889,0.032023,1,-0.181462,0.129180,1.164114,0.930628,-0.122283,0.338640,-0.065583,1
1760941206328,0.218981,0.162755,1.161340,0.818209,0.278788,-0.499444,0.058019,1,-0.181038,0.129256,1.163472,0.930554,-0.121909,0.338670,-0.067165,1
1760941206348,0.219933,0.162322,1.161955,0.813901,0.277150,-0.504862,0.076598,1,-0.180590,0.129200,1.163003,0.930665,-0.117395,0.340710,-0.063223,1
1760941206364,0.220792,0.161371,1.162367,0.806585,0.252100,-0.518526,0.130374,1,-0.179740,0.129307,1.162334,0.930644,-0.111704,0.344504,-0.052348,1
1760941206381,0.221498,0.160452,1.162630,0.803771,0.257393,-0.519541,0.133339,1,-0.178844,0.129181,1.161162,0.930644,-0.106942,0.347087,-0.044681,1
1760941206398,0.222221,0.159749,1.162978,0.804323,0.268646,-0.515654,0.122455,1,-0.177948,0.129645,1.160868,0.931024,-0.106916,0.346473,-0.041459,1
1760941206414,0.222935,0.159001,1.163038,0.805379,0.263427,-0.514279,0.132240,1,-0.177074,0.129607,1.160137,0.930113,-0.101465,0.351579,-0.031404,1
1760941206430,0.223895,0.158146,1.163555,0.797377,0.251642,-0.523001,0.165335,1,-0.175952,0.130388,1.159832,0.929674,-0.088606,0.356952,-0.020972,1
1760941206449,0.224647,0.157580,1.163801,0.796105,0.247128,-0.523261,0.177040,1,-0.175209,0.130790,1.159318,0.748919,0.220960,0.529181,-0.332061,1
1760941206464,0.225628,0.157278,1.164311,0.790920,0.252484,-0.525945,0.184606,1,-0.174080,0.130728,1.158505,0.756681,0.229158,0.524392,-0.316123,1
1760941206480,0.226853,0.156178,1.164594,0.788584,0.249793,-0.526962,0.195064,1,-0.173314,0.130446,1.157407,0.766603,0.231982,0.518914,-0.298719,1
1760941206498,0.227575,0.155473,1.164937,0.783571,0.245467,-0.529468,0.213136,1,-0.172266,0.130287,1.156755,0.772170,0.237348,0.517197,-0.282713,1
1760941206512,0.228536,0.154887,1.165205,0.776999,0.250207,-0.533746,0.220874,1,-0.171487,0.130480,1.156208,0.779646,0.240511,0.511897,-0.268829,1
1760941206530,0.229411,0.154212,1.165844,0.769896,0.241944,-0.535988,0.247873,1,-0.170528,0.130716,1.155699,0.786121,0.237116,0.507511,-0.261194,1
1760941206550,0.230616,0.153372,1.166324,0.766020,0.235949,-0.538872,0.259151,1,-0.169915,0.131232,1.155193,0.793731,0.247229,0.502976,-0.236401,1
1760941206563,0.231549,0.152647,1.166688,0.763488,0.240335,-0.538224,0.263894,1,-0.168823,0.131370,1.155118,0.792651,0.240095,0.506544,-0.239732,1
1760941206582,0.232688,0.151952,1.167397,0.758018,0.230753,-0.539145,0.285455,1,-0.168047,0.131850,1.154339,0.806764,0.247909,0.492796,-0.211718,1
1760941206595,0.234344,0.150562,1.167550,0.709192,0.068619,-0.652152,0.258913,1,-0.167140,0.132123,1.154112,0.807541,0.243664,0.493873,-0.211177,1
1760941206611,0.234444,0.150575,1.168463,0.751340,0.234788,-0.543873,0.290800,1,-0.166316,0.132900,1.153907,0.811553,0.256030,0.487935,-0.194293,1
1760941206628,0.235806,0.150035,1.168992,0.752405,0.228270,-0.541756,0.297120,1,-0.165330,0.133271,1.153519,0.818993,0.257751,0.481528,-0.175914,1
1760941206647,0.236735,0.149353,1.169670,0.744393,0.226116,-0.544463,0.313545,1,-0.164688,0.133895,1.153391,0.820796,0.260257,0.480394,-0.166677,1
1760941206664,0.237887,0.148830,1.170171,0.743201,0.218968,-0.544560,0.321185,1,-0.163842,0.134568,1.153296,0.825763,0.270564,0.474025,-0.142166,1
1760941206680,0.238910,0.147732,1.170376,0.744619,0.216771,-0.538835,0.328954,1,-0.162957,0.134939,1.152950,0.827101,0.269475,0.473115,-0.139461,1
1760941206697,0.239890,0.147463,1.171194,0.735370,0.226345,-0.543256,0.335965,1,-0.162497,0.135701,1.152979,0.828518,0.282285,0.468826,-0.118639,1
1760941206714,0.240782,0.146873,1.171436,0.734224,0.216629,-0.539869,0.350041,1,-0.161650,0.136372,1.152882,0.832777,0.294778,0.457797,-0.100049,1
1760941206728,0.241748,0.146402,1.172336,0.732609,0.218245,-0.539781,0.352547,1,-0.161190,0.137133,1.152909,0.835519,0.293828,0.455325,-0.090842,1
1760941206749,0.243369,0.145565,1.172296,0.920269,-0.071470,-0.384313,0.017323,1,-0.160462,0.137255,1.153066,0.838809,0.295557,0.449971,-0.081060,1
1760941206764,0.244493,0.144710,1.173026,0.920130,-0.081306,-0.381998,0.028755,1,-0.160401,0.138100,1.153374,0.839885,0.302352,0.445690,-0.067360,1
1760941206780,0.245611,0.144642,1.173842,0.919868,-0.086183,-0.380869,0.036808,1,-0.159900,0.138273,1.153380,0.843765,0.297419,0.442170,-0.063945,1
1760941206796,0.244783,0.141581,1.174246,0.921525,-0.092730,-0.375596,0.033465,1,-0.159656,0.138976,1.153527,0.843674,0.304058,0.439046,-0.054797,1
1760941206812,0.245786,0.141097,1.174411,0.923213,-0.100322,-0.368270,0.044606,1,-0.159170,0.139643,1.153980,0.842598,0.310200,0.437171,-0.051826,1
1760941206827,0.246614,0.141768,1.175530,0.922364,-0.094077,-0.372493,0.040525,1,-0.158940,0.139747,1.153302,0.847680,0.310172,0.429000,-0.034511,1
1760941206847,0.250750,0.136566,1.173096,0.868878,-0.110342,-0.478117,0.065414,1,-0.158659,0.140365,1.153720,0.847952,0.321243,0.421464,-0.012155,1
1760941206864,0.251621,0.136310,1.173431,0.869265,-0.113572,-0.476345,0.067646,1,-0.158557,0.140621,1.154008,0.848484,0.316540,0.423909,-0.013311,1
1760941206879,0.252364,0.136926,1.174350,0.868932,-0.118218,-0.474586,0.075827,1,-0.158597,0.141211,1.154027,0.850664,0.316078,0.420048,-0.004991,1
1760941206898,0.253035,0.136205,1.174343,0.869383,-0.121789,-0.471924,0.081419,1,-0.158495,0.141468,1.154316,0.848228,0.321542,0.420822,0.005309,1
1760941206913,0.253783,0.136217,1.175239,0.868707,-0.134129,-0.466987,0.096335,1,-0.158050,0.141474,1.154344,0.851654,0.313475,0.419968,0.006746,1
1760941206929,0.254188,0.136539,1.175897,0.868911,-0.133646,-0.466664,0.096730,1,-0.157929,0.142022,1.154086,0.849424,0.326230,0.414181,0.022522,1
1760941206949,0.254937,0.136550,1.176793,0.867270,-0.140157,-0.465745,0.106210,1,-0.157826,0.142279,1.154374,0.850557,0.323784,0.413895,0.020210,1
1760941206965,0.255608,0.135826,1.176782,0.868229,-0.140286,-0.465209,0.100389,1,-0.157826,0.142279,1.154374,0.850355,0.323873,0.413901,0.026226,1
1760941206979,0.256478,0.136166,1.177138,0.866959,-0.146827,-0.462867,0.112155,1,-0.157621,0.142330,1.154409,0.849203,0.328992,0.411657,0.034012,1
1760941206997,0.256561,0.136296,1.178019,0.867777,-0.143878,-0.463759,0.105777,1,-0.157621,0.142330,1.154409,0.850667,0.318996,0.417402,0.019560,1
1760941207012,0.257435,0.136030,1.178347,0.867301,-0.146809,-0.462967,0.109076,1,-0.157395,0.142563,1.154327,0.846901,0.334946,0.410431,0.046000,1
1760941207027,0.257638,0.136490,1.178688,0.867632,-0.144807,-0.464068,0.104335,1,-0.157509,0.143433,1.154512,0.845560,0.339629,0.408688,0.051533,1
1760941207047,0.257840,0.137558,1.179058,0.866313,-0.148553,-0.462216,0.117427,1,-0.157303,0.143482,1.154547,0.845788,0.339779,0.407766,0.054038,1
1760941207065,0.258252,0.137869,1.179712,0.866366,-0.144534,-0.465807,0.107440,1,-0.157120,0.143339,1.154385,0.846402,0.340076,0.405149,0.061701,1
1760941207080,0.258460,0.137719,1.180024,0.866577,-0.148698,-0.462477,0.114229,1,-0.156915,0.143388,1.154420,0.847323,0.337241,0.405432,0.062739,1
1760941207096,0.258924,0.137138,1.179696,0.867228,-0.145339,-0.464616,0.104517,1,-0.156572,0.143601,1.154701,0.845681,0.337767,0.408987,0.058870,1
1760941207114,0.258669,0.137567,1.180336,0.865725,-0.150647,-0.463329,0.114677,1,-0.156606,0.144070,1.154436,0.845200,0.341697,0.404370,0.073252,1
1760941207129,0.258875,0.138025,1.180677,0.866124,-0.147113,-0.465405,0.107637,1,-0.156400,0.144119,1.154470,0.846720,0.332329,0.411158,0.059766,1
1760941207147,0.258998,0.137742,1.180104,0.866325,-0.143762,-0.467008,0.103523,1,-0.156276,0.144560,1.154641,0.842591,0.347718,0.403113,0.081434,1
1760941207163,0.259204,0.138199,1.180445,0.865184,-0.145465,-0.467927,0.106498,1,-0.155876,0.144475,1.154356,0.845143,0.342249,0.403496,0.076095,1
1760941207180,0.259207,0.137586,1.180414,0.865531,-0.145406,-0.468025,0.103277,1,-0.155936,0.144883,1.154492,0.842710,0.346818,0.403535,0.081954,1
1760941207196,0.258868,0.137879,1.180167,0.864635,-0.146893,-0.468822,0.105045,1,-0.155628,0.145179,1.154500,0.846358,0.332863,0.411173,0.061791,1
1760941207212,0.258405,0.138457,1.180495,0.864843,-0.139616,-0.472759,0.095143,1,-0.155595,0.145085,1.154458,0.843977,0.337655,0.411538,0.065790,1
1760941207227,0.258273,0.139202,1.180586,0.864563,-0.135007,-0.475890,0.088498,1,-0.155483,0.145084,1.154465,0.844659,0.334333,0.414411,0.055111,1
1760941207248,0.257935,0.139489,1.180337,0.864740,-0.133259,-0.477001,0.083286,1,-0.155668,0.145216,1.154313,0.846649,0.330405,0.413986,0.051330,1
1760941207265,0.257384,0.139939,1.179781,0.864508,-0.132507,-0.478112,0.080478,1,-0.155545,0.145479,1.154286,0.847386,0.325631,0.417333,0.041647,1
1760941207280,0.251874,0.144123,1.183192,0.916033,-0.096419,-0.386861,0.043886,1,-0.155697,0.145726,1.154825,0.845527,0.328563,0.419265,0.036702,1
1760941207298,0.255780,0.141658,1.179930,0.863205,-0.124878,-0.483436,0.074654,1,-0.155663,0.145631,1.154782,0.845929,0.326547,0.420950,0.023915,1
1760941207311,0.254770,0.142059,1.179664,0.862721,-0.113996,-0.489534,0.055436,1,-0.155919,0.145620,1.155034,0.846371,0.317511,0.427581,0.004258,1
1760941207327,0.254087,0.143239,1.179189,0.862018,-0.109961,-0.491842,0.054081,1,-0.156195,0.145426,1.155402,0.847236,0.310514,0.430902,-0.009736,1
1760941207348,0.252591,0.145472,1.179314,0.860887,-0.095237,-0.497913,0.043440,1,-0.156341,0.144965,1.155230,0.846230,0.308905,0.433856,-0.015514,1
1760941207365,0.251708,0.145562,1.178461,0.859952,-0.085185,-0.502415,0.028367,1,-0.156940,0.144741,1.155200,0.844381,0.305001,0.439562,-0.027919,1
1760941207381,0.247751,0.144781,1.178034,0.908925,-0.065319,-0.411708,-0.009261,1,-0.157144,0.144403,1.155398,0.844918,0.299164,0.441430,-0.041880,1
1760941207396,0.247618,0.144309,1.176299,0.907223,-0.059756,-0.415549,-0.026361,1,-0.157781,0.143778,1.155065,0.845789,0.287596,0.444894,-0.063242,1
1760941207413,0.247015,0.147434,1.175920,0.858562,-0.070332,-0.507673,0.013876,1,-0.158275,0.143524,1.155557,0.840745,0.288607,0.451386,-0.078134,1
1760941207427,0.245318,0.144986,1.173818,0.716712,0.255207,-0.568260,0.313487,1,-0.158706,0.142952,1.155259,0.835720,0.289115,0.456727,-0.096875,1
1760941207448,0.244230,0.145172,1.172781,0.719111,0.067660,-0.651161,0.233005,1,-0.159485,0.142586,1.155624,0.834814,0.285716,0.457837,-0.108804,1
1760941207464,0.243893,0.143811,1.171023,0.734720,0.239116,-0.567832,0.283860,1,-0.159867,0.141886,1.155692,0.831831,0.287296,0.459449,-0.120104,1
1760941207480,0.242530,0.143714,1.169811,0.743376,0.251535,-0.562976,0.259191,1,-0.160608,0.141215,1.155804,0.831589,0.293190,0.456779,-0.117699,1
1760941207495,0.241218,0.143573,1.168420,0.749717,0.251933,-0.561881,0.242370,1,-0.161014,0.140541,1.155620,0.829412,0.279442,0.461349,-0.145410,1
1760941207511,0.239675,0.143733,1.167108,0.756049,0.247442,-0.562594,0.225056,1,-0.161894,0.139917,1.155694,0.826608,0.273507,0.464694,-0.161158,1
1760941207527,0.238198,0.144281,1.166240,0.754917,0.247524,-0.565929,0.220354,1,-0.162633,0.139244,1.155803,0.824595,0.276344,0.467819,-0.157554,1
1760941207547,0.236448,0.144643,1.165190,0.762756,0.254373,-0.560501,0.198335,1,-0.163348,0.138470,1.156027,0.821702,0.279731,0.468811,-0.163624,1
1760941207563,0.234726,0.145140,1.164041,0.767008,0.254236,-0.558548,0.187313,1,-0.163823,0.137650,1.156243,0.820057,0.276054,0.471268,-0.170899,1
1760941207580,0.233006,0.145939,1.162961,0.772202,0.263006,-0.553479,0.167906,1,-0.164784,0.137423,1.156765,0.815049,0.267379,0.476465,-0.192833,1
1760941207596,0.231348,0.146821,1.162249,0.777106,0.253633,-0.551450,0.166373,1,-0.165421,0.137005,1.157162,0.809995,0.268998,0.476703,-0.210481,1
1760941207612,0.229530,0.148094,1.161333,0.782487,0.258896,-0.546833,0.147178,1,-0.166341,0.136175,1.157347,0.808378,0.268625,0.478883,-0.212217,1
1760941207627,0.227883,0.149017,1.160899,0.784941,0.260562,-0.546268,0.132537,1,-0.167048,0.135950,1.157304,0.810274,0.267214,0.473241,-0.219306,1
1760941207648,0.226613,0.150113,1.160383,0.790537,0.264775,-0.541828,0.106622,1,-0.167521,0.135127,1.157516,0.809676,0.270901,0.472726,-0.218098,1
1760941207664,0.225051,0.151098,1.159969,0.795401,0.274252,-0.533181,0.088552,1,-0.168319,0.134750,1.158188,0.807068,0.269638,0.473309,-0.227849,1
1760941207680,0.223583,0.152178,1.159722,0.804371,0.271377,-0.523642,0.071701,1,-0.169096,0.134376,1.158545,0.802919,0.260819,0.476397,-0.245643,1
1760941207697,0.222151,0.153314,1.159255,0.807048,0.273270,-0.518989,0.068172,1,-0.170147,0.133649,1.158602,0.807028,0.260627,0.471666,-0.241476,1
1760941207712,0.220863,0.154245,1.159129,0.808188,0.283492,-0.513698,0.050772,1,-0.170762,0.133128,1.159111,0.802700,0.258513,0.475363,-0.250747,1
1760941207728,0.219603,0.155311,1.158902,0.812584,0.280665,-0.508576,0.047796,1,-0.171704,0.133079,1.159511,0.800004,0.247560,0.475996,-0.268581,1
1760941207748,0.218603,0.156673,1.158878,0.813928,0.292204,-0.501820,0.017734,1,-0.172384,0.132079,1.159557,0.794839,0.246250,0.478878,-0.279764,1
1760941207764,0.217636,0.157353,1.158562,0.815942,0.286311,-0.501886,0.019351,1,-0.173280,0.131440,1.159932,0.786962,0.236420,0.482217,-0.303750,1
1760941207780,0.216770,0.158464,1.158597,0.818077,0.306478,-0.486372,-0.016243,1,-0.174125,0.131648,1.160624,0.778878,0.234537,0.486106,-0.319442,1
1760941207795,0.216141,0.159429,1.158802,0.816724,0.315820,-0.482050,-0.029107,1,-0.174837,0.130868,1.160836,0.785424,0.236498,0.480079,-0.310970,1
1760941207811,0.215426,0.160174,1.158738,0.815270,0.324720,-0.477098,-0.047642,1,-0.175649,0.130854,1.161359,0.775421,0.232373,0.484408,-0.331773,1
1760941207827,0.214682,0.160782,1.158774,0.815686,0.334049,-0.467360,-0.068132,1,-0.176566,0.130016,1.161533,0.772345,0.226179,0.484211,-0.343316,1
1760941207847,0.214000,0.161278,1.158554,0.814981,0.339650,-0.459889,-0.094584,1,-0.177528,0.129777,1.162045,0.770258,0.227221,0.483810,-0.347852,1
1760941207864,0.213276,0.161975,1.158201,0.815505,0.342607,-0.455335,-0.101200,1,-0.178425,0.129124,1.162102,0.767659,0.221904,0.484017,-0.356632,1
1760941207879,0.212984,0.162907,1.158305,0.811294,0.352039,-0.451572,-0.118121,1,-0.179107,0.129004,1.162748,0.761029,0.226527,0.487310,-0.363386,1
1760941207895,0.212425,0.162899,1.158088,0.809935,0.354419,-0.450321,-0.124911,1,-0.179893,0.128406,1.162672,0.766477,0.229773,0.479788,-0.359889,1
1760941207912,0.211953,0.163662,1.157991,0.806024,0.370151,-0.436484,-0.150983,1,-0.180991,0.127188,1.163196,0.939035,-0.111604,0.321552,-0.048597,1
1760941207928,0.211555,0.164007,1.158115,0.805564,0.368218,-0.442161,-0.141334,1,-0.181885,0.126720,1.163491,0.939330,-0.110270,0.321529,-0.046033,1
1760941207947,0.211286,0.164710,1.157757,0.802655,0.376031,-0.431797,-0.167023,1,-0.182835,0.126397,1.163864,0.939664,-0.114275,0.318308,-0.051510,1
1760941207963,0.210887,0.165055,1.157880,0.799459,0.384472,-0.428507,-0.171548,1,-0.183689,0.126351,1.164159,0.939942,-0.112453,0.317947,-0.052663,1
1760941207979,0.210569,0.165455,1.157688,0.802111,0.376124,-0.433905,-0.163939,1,-0.185108,0.125645,1.164187,0.940196,-0.118795,0.312522,-0.065180,1
1760941207995,0.210290,0.165522,1.157285,0.801369,0.382348,-0.424824,-0.176472,1,-0.185976,0.125048,1.164651,0.939763,-0.117356,0.314681,-0.063637,1
1760941208011,0.210028,0.166274,1.157213,0.798187,0.386178,-0.428256,-0.174243,1,-0.186822,0.124370,1.164677,0.939907,-0.121875,0.311625,-0.067909,1
1760941208028,0.210028,0.166274,1.157213,0.797073,0.386709,-0.423300,-0.189599,1,-0.187700,0.124403,1.165408,0.939715,-0.125455,0.308162,-0.078950,1
1760941208047,0.209606,0.166358,1.156795,0.797788,0.386212,-0.422282,-0.189873,1,-0.188595,0.124012,1.165326,0.938874,-0.130689,0.304804,-0.092357,1
1760941208063,0.209649,0.166780,1.156930,0.795383,0.390481,-0.422378,-0.191017,1,-0.189641,0.123571,1.165980,0.938752,-0.132263,0.304959,-0.090836,1
1760941208080,0.209442,0.166743,1.156584,0.794070,0.393203,-0.420645,-0.194683,1,-0.190248,0.123720,1.166438,0.938865,-0.127296,0.307590,-0.087843,1
1760941208096,0.209105,0.167254,1.156549,0.795130,0.391579,-0.418818,-0.197550,1,-0.191392,0.123082,1.166796,0.937161,-0.137757,0.304642,-0.099731,1
1760941208112,0.209105,0.167254,1.156549,0.794994,0.390537,-0.416976,-0.203952,1,-0.192416,0.117866,1.164787,0.868625,-0.239565,0.390887,-0.187902,1
1760941208128,0.208955,0.167221,1.156247,0.796947,0.387304,-0.416145,-0.204192,1,-0.192901,0.118818,1.165410,0.866689,-0.241809,0.389145,-0.197343,1
1760941208147,0.208928,0.167356,1.156102,0.794470,0.393623,-0.414166,-0.205779,1,-0.193103,0.118792,1.165733,0.866583,-0.242323,0.388142,-0.199145,1
1760941208163,0.208726,0.167760,1.156266,0.794743,0.392047,-0.413150,-0.209736,1,-0.193549,0.119240,1.166368,0.865431,-0.245082,0.386658,-0.203619,1
1760941208180,0.208970,0.167777,1.156237,0.792017,0.397544,-0.409130,-0.217441,1,-0.193793,0.119715,1.166680,0.866469,-0.240777,0.390847,-0.196205,1
1760941208197,0.208699,0.167893,1.156120,0.793662,0.392923,-0.414192,-0.210137,1,-0.194282,0.120668,1.167304,0.865473,-0.242797,0.389983,-0.199800,1
