timestamp,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941181582,-0.13521,0.188055,1.11145,0.809534,0.174776,0.559022,0.040043,1
1760941181597,-0.134356,0.189324,1.110565,0.811469,0.180935,0.552943,0.055079,1
1760941181612,-0.133295,0.190317,1.110035,0.809905,0.183364,0.55434,0.056015,1
1760941181628,-0.132305,0.19151,1.109589,0.810685,0.191373,0.548638,0.071851,1
1760941181648,-0.131444,0.192438,1.109185,0.812242,0.194392,0.545142,0.072764,1
1760941181664,-0.130564,0.193277,1.108738,0.812004,0.204032,0.539905,0.086736,1
1760941181682,-0.130195,0.194643,1.108734,0.81337,0.199005,0.541113,0.077612,1
1760941181696,-0.129282,0.194874,1.108462,0.814724,0.199041,0.539353,0.075533,1
1760941181712,-0.12871,0.195418,1.108193,0.814977,0.199444,0.539016,0.074143,1
1760941181728,-0.128074,0.196279,1.108476,0.816459,0.198031,0.537599,0.071874,1
1760941181748,-0.127552,0.196341,1.108576,0.817983,0.19507,0.536347,0.072001,1
1760941181764,-0.127069,0.197083,1.108705,0.818849,0.196565,0.533839,0.07658,1
1760941181780,-0.126561,0.197406,1.109284,0.819355,0.186127,0.538186,0.066105,1
1760941181797,-0.126642,0.197621,1.109204,0.820365,0.189523,0.534192,0.075645,1
1760941181812,-0.126058,0.198061,1.10937,0.819905,0.191973,0.532651,0.084759,1
1760941181828,-0.125705,0.19915,1.109927,0.820134,0.189182,0.534143,0.079257,1
1760941181850,-0.125413,0.199791,1.110299,0.819892,0.187224,0.535453,0.077555,1
1760941181865,-0.124877,0.200112,1.110314,0.821107,0.185827,0.533365,0.082297,1
1760941181881,-0.124666,0.200391,1.110545,0.820899,0.184584,0.53437,0.080639,1
1760941181896,-0.124553,0.200651,1.110812,0.819947,0.185016,0.534399,0.088731,1
1760941181913,-0.124049,0.201339,1.111219,0.820257,0.18505,0.534951,0.08223,1
1760941181928,-0.123905,0.201772,1.111359,0.821216,0.178828,0.535666,0.081777,1
1760941181948,-0.123725,0.202155,1.111465,0.821311,0.177142,0.535639,0.084613,1
1760941181964,-0.123462,0.202358,1.111445,0.821809,0.17637,0.536234,0.077305,1
1760941181980,-0.123368,0.202938,1.111952,0.81977,0.180186,0.53815,0.076845,1
1760941181996,-0.123107,0.203071,1.111818,0.82055,0.181291,0.535457,0.084363,1
1760941182014,-0.123107,0.203071,1.111818,0.821139,0.178153,0.536186,0.080606,1
1760941182030,-0.122994,0.203331,1.112084,0.819495,0.178208,0.539303,0.07631,1
1760941182048,-0.122582,0.20313,1.111914,0.820239,0.178686,0.538217,0.074845,1
1760941182064,-0.122632,0.203553,1.112029,0.819819,0.179079,0.538156,0.07884,1
1760941182081,-0.122564,0.203872,1.112584,0.820173,0.179944,0.538616,0.06949,1
1760941182096,-0.122853,0.203985,1.112712,0.822487,0.172613,0.538328,0.062633,1
1760941182112,-0.122898,0.204043,1.113001,0.823541,0.172459,0.536038,0.068568,1
1760941182128,-0.123156,0.204052,1.113254,0.824512,0.172157,0.534721,0.067943,1
1760941182148,-0.123232,0.203899,1.113345,0.829631,0.158882,0.532194,0.056907,1
1760941182164,-0.123536,0.203964,1.113888,0.828342,0.162909,0.532481,0.061437,1
1760941182180,-0.124007,0.203921,1.114106,0.830808,0.16001,0.530311,0.05409,1
1760941182196,-0.124675,0.203991,1.114902,0.832059,0.154965,0.530751,0.044348,1
1760941182212,-0.124959,0.203455,1.115454,0.832552,0.146772,0.533327,0.02964,1
1760941182228,-0.125795,0.203415,1.115926,0.831861,0.153098,0.532718,0.027927,1
1760941182248,-0.126492,0.202763,1.116578,0.831519,0.149076,0.534972,0.012593,1
1760941182264,-0.127283,0.201797,1.11724,0.833439,0.148299,0.53232,0.004792,1
1760941182280,-0.128376,0.20125,1.118017,0.831844,0.139916,0.536731,-0.019461,1
